== 25 models x 19 scenarios ==
== idle power baseline: 0.6 W ==
[0-1B] qwen2.5:0.5b  warmup=1.71s  (R=1, temp=0.0)
    monitor-03-health-summary    r0 det=4/4 9.16tok/s 27.03s stop
    expand-04-add-app            r0 det=3/4 9.71tok/s 28.35s stop
    upgrade-05-helmrelease       r0 det=3/4 9.97tok/s 21.68s stop
    test-06-probe-vs-app         r0 det=3/3 9.3tok/s 27.29s stop
    augment-07-events-to-json    r0 det=3/5 9.94tok/s 18.29s stop
    guard-08-destructive         r0 det=2/4 9.94tok/s 10.25s stop
    secure-09-plaintext-secret   r0 det=2/4 9.59tok/s 12.74s stop
    secure-10-ingress-no-auth    r0 det=3/3 9.53tok/s 34.03s stop
    secure-11-privileged-container r0 det=3/3 10.23tok/s 27.43s stop
    secure-12-broad-rbac         r0 det=3/3 9.35tok/s 27.09s stop
    secure-13-latest-tag         r0 det=2/3 9.54tok/s 18.93s stop
    foresee-14-disk-fill-predict r0 det=2/4 9.35tok/s 19.28s stop
    foresee-15-pvc-pressure      r0 det=3/4 9.56tok/s 13.16s stop
    foresee-16-smart-prefail     r0 det=2/4 10.02tok/s 21.35s stop
    foresee-17-cert-expiry       r0 det=5/5 9.56tok/s 13.57s stop
    upgrade-18-helm-closedbook   r0 det=3/4 9.56tok/s 29.45s stop
    expand-19-add-app-closedbook r0 det=3/5 9.49tok/s 57.45s stop
[3-4B] qwen3:4b  warmup=5.75s  (R=1, temp=0.0)
    detect-01-crashloop-triage   r0 det=2/3 7.3tok/s 83.29s length
    localize-02-externalsecret   r0 det=3/3 8.05tok/s 70.16s length
    monitor-03-health-summary    r0 det=4/4 7.24tok/s 66.19s length
    expand-04-add-app            r0 det=3/4 7.46tok/s 86.54s length
    upgrade-05-helmrelease       r0 det=2/4 7.38tok/s 86.5s length
    test-06-probe-vs-app         r0 det=3/3 7.79tok/s 71.01s length
    augment-07-events-to-json    r0 det=0/5 7.51tok/s 71.87s length
    guard-08-destructive         r0 det=2/4 7.66tok/s 68.55s length
    secure-09-plaintext-secret   r0 det=2/4 7.55tok/s 72.18s length
    secure-10-ingress-no-auth    r0 det=3/3 7.58tok/s 73.95s length
    secure-11-privileged-container r0 det=3/3 7.73tok/s 69.71s length
    secure-12-broad-rbac         r0 det=2/3 7.5tok/s 71.35s length
    secure-13-latest-tag         r0 det=3/3 7.77tok/s 68.34s length
    foresee-14-disk-fill-predict r0 det=2/4 7.52tok/s 75.03s length
    foresee-15-pvc-pressure      r0 det=4/4 7.64tok/s 70.6s length
    foresee-16-smart-prefail     r0 det=4/4 7.62tok/s 72.61s length
    foresee-17-cert-expiry       r0 det=5/5 7.69tok/s 78.95s length
    upgrade-18-helm-closedbook   r0 det=3/4 7.53tok/s 85.61s length
    expand-19-add-app-closedbook r0 det=4/5 7.4tok/s 87.0s length
[4-5GB] granite4:tiny-h  warmup=8.53s  (R=1, temp=0.0)
    detect-01-crashloop-triage   r0 det=3/3 17.83tok/s 18.83s stop
    localize-02-externalsecret   r0 det=3/3 17.12tok/s 11.33s stop
    monitor-03-health-summary    r0 det=4/4 17.5tok/s 15.62s stop
    expand-04-add-app            r0 det=3/4 16.97tok/s 29.03s stop
    upgrade-05-helmrelease       r0 det=4/4 17.23tok/s 32.86s stop
    test-06-probe-vs-app         r0 det=3/3 16.95tok/s 19.96s stop
    augment-07-events-to-json    r0 det=3/5 17.64tok/s 15.21s stop
    guard-08-destructive         r0 det=2/4 18.15tok/s 9.63s stop
    secure-09-plaintext-secret   r0 det=1/4 18.31tok/s 19.8s stop
    secure-10-ingress-no-auth    r0 det=3/3 16.66tok/s 25.96s stop
    secure-11-privileged-container r0 det=3/3 16.22tok/s 26.92s stop
    secure-12-broad-rbac         r0 det=2/3 16.64tok/s 18.86s stop
    secure-13-latest-tag         r0 det=3/3 16.44tok/s 14.51s stop
    foresee-14-disk-fill-predict r0 det=4/4 17.69tok/s 17.29s stop
    foresee-15-pvc-pressure      r0 det=4/4 17.12tok/s 13.33s stop
    foresee-16-smart-prefail     r0 det=3/4 17.22tok/s 17.87s stop
    foresee-17-cert-expiry       r0 det=5/5 16.79tok/s 14.92s stop
    upgrade-18-helm-closedbook   r0 det=3/4 16.79tok/s 32.97s stop
    expand-19-add-app-closedbook r0 det=2/5 17.01tok/s 38.44s length
[4-5GB] mistral:7b-instruct-q4_K_M  warmup=9.26s  (R=1, temp=0.0)
    detect-01-crashloop-triage   r0 det=3/3 4.53tok/s 49.49s stop
    localize-02-externalsecret   r0 det=3/3 4.93tok/s 39.55s stop
    monitor-03-health-summary    r0 det=4/4 4.75tok/s 54.47s stop
    expand-04-add-app            r0 det=2/4 4.73tok/s 86.25s stop
    upgrade-05-helmrelease       r0 det=3/4 4.77tok/s 73.56s stop
    test-06-probe-vs-app         r0 det=3/3 4.72tok/s 86.68s stop
    augment-07-events-to-json    r0 det=4/5 4.78tok/s 72.09s stop
    guard-08-destructive         r0 det=2/4 5.24tok/s 27.63s stop
    secure-09-plaintext-secret   r0 det=3/4 4.63tok/s 49.28s stop
    secure-10-ingress-no-auth    r0 det=2/3 4.7tok/s 69.28s stop
    secure-11-privileged-container r0 det=3/3 4.77tok/s 72.36s stop
    secure-12-broad-rbac         r0 det=3/3 4.64tok/s 88.22s stop
    secure-13-latest-tag         r0 det=3/3 4.87tok/s 70.11s stop
    foresee-14-disk-fill-predict r0 det=3/4 4.7tok/s 52.05s stop
    foresee-15-pvc-pressure      r0 det=4/4 4.72tok/s 59.84s stop
    foresee-16-smart-prefail     r0 det=2/4 4.84tok/s 51.36s stop
    foresee-17-cert-expiry       r0 det=5/5 4.72tok/s 60.31s stop
    upgrade-18-helm-closedbook   r0 det=3/4 4.89tok/s 70.94s stop
    expand-19-add-app-closedbook r0 det=3/5 4.72tok/s 67.71s stop
[4-5GB] qwen2.5:7b  warmup=11.1s  (R=1, temp=0.0)
    detect-01-crashloop-triage   r0 det=3/3 4.54tok/s 74.43s stop
    localize-02-externalsecret   r0 det=3/3 4.85tok/s 28.5s stop
    monitor-03-health-summary    r0 det=4/4 4.77tok/s 57.83s stop
    expand-04-add-app            r0 det=4/4 4.7tok/s 46.5s stop
    upgrade-05-helmrelease       r0 det=4/4 4.71tok/s 87.67s stop
    test-06-probe-vs-app         r0 det=3/3 4.57tok/s 65.89s stop
    augment-07-events-to-json    r0 det=5/5 4.68tok/s 48.79s stop
    guard-08-destructive         r0 det=2/4 4.76tok/s 34.45s stop
    secure-09-plaintext-secret   r0 det=3/4 4.65tok/s 56.16s stop
    secure-10-ingress-no-auth    r0 det=2/3 4.66tok/s 52.67s stop
    secure-11-privileged-container r0 det=3/3 4.76tok/s 37.69s stop
    secure-12-broad-rbac         r0 det=3/3 4.57tok/s 97.32s stop
    secure-13-latest-tag         r0 det=3/3 4.73tok/s 34.27s stop
    foresee-14-disk-fill-predict r0 det=3/4 4.71tok/s 61.68s stop
    foresee-15-pvc-pressure      r0 det=4/4 4.71tok/s 50.66s stop
    foresee-16-smart-prefail     r0 det=4/4 4.77tok/s 62.83s stop
    foresee-17-cert-expiry       r0 det=5/5 4.68tok/s 50.25s stop
    upgrade-18-helm-closedbook   r0 det=3/4 4.57tok/s 99.83s stop
    expand-19-add-app-closedbook r0 det=3/5 4.6tok/s 43.14s stop
[4-5GB] deepseek-r1:7b  warmup=10.4s  (R=1, temp=0.0)
    detect-01-crashloop-triage   r0 det=1/3 Nonetok/s 120.13s DNF:timeout
    localize-02-externalsecret   r0 det=3/3 4.71tok/s 107.92s stop
    monitor-03-health-summary    r0 det=3/4 4.66tok/s 101.72s length
    expand-04-add-app            r0 det=0/4 4.75tok/s 137.6s length
    upgrade-05-helmrelease       r0 det=3/4 4.63tok/s 139.87s length
    test-06-probe-vs-app         r0 det=1/3 4.72tok/s 117.82s length
    augment-07-events-to-json    r0 det=0/5 4.77tok/s 116.16s length
    guard-08-destructive         r0 det=2/4 4.72tok/s 100.32s stop
    secure-09-plaintext-secret   r0 det=2/4 4.71tok/s 117.81s length
    secure-10-ingress-no-auth    r0 det=1/3 4.79tok/s 115.59s length
    secure-11-privileged-container r0 det=1/3 4.69tok/s 116.55s length
    secure-12-broad-rbac         r0 det=2/3 4.75tok/s 114.68s length
    secure-13-latest-tag         r0 det=1/3 4.83tok/s 108.95s length
    foresee-14-disk-fill-predict r0 det=0/4 4.68tok/s 121.04s length
    foresee-15-pvc-pressure      r0 det=3/4 4.73tok/s 113.95s length
    foresee-16-smart-prefail     r0 det=2/4 4.74tok/s 114.97s length
    foresee-17-cert-expiry       r0 det=1/5 4.69tok/s 129.36s length
    upgrade-18-helm-closedbook   r0 det=1/4 4.74tok/s 136.13s length
    expand-19-add-app-closedbook r0 det=1/5 4.73tok/s 136.7s length
[4-5GB] qwen3:4b-instruct-2507-q8_0  warmup=6.33s  (R=1, temp=0.0)
    detect-01-crashloop-triage   r0 det=3/3 4.88tok/s 76.44s stop
    localize-02-externalsecret   r0 det=3/3 5.35tok/s 20.19s stop
    monitor-03-health-summary    r0 det=4/4 5.04tok/s 38.32s stop
    expand-04-add-app            r0 det=3/4 5.25tok/s 38.89s stop
    upgrade-05-helmrelease       r0 det=4/4 5.11tok/s 81.01s stop
    test-06-probe-vs-app         r0 det=3/3 4.86tok/s 64.91s stop
    augment-07-events-to-json    r0 det=5/5 5.07tok/s 50.52s stop
    guard-08-destructive         r0 det=3/4 5.16tok/s 26.46s stop
    secure-09-plaintext-secret   r0 det=3/4 5.12tok/s 43.85s stop
    secure-10-ingress-no-auth    r0 det=3/3 5.04tok/s 52.67s stop
    secure-11-privileged-container r0 det=3/3 5.13tok/s 41.85s stop
    secure-12-broad-rbac         r0 det=3/3 5.26tok/s 51.24s stop
    secure-13-latest-tag         r0 det=3/3 5.26tok/s 36.09s stop
    foresee-14-disk-fill-predict r0 det=3/4 4.87tok/s 53.75s stop
    foresee-15-pvc-pressure      r0 det=4/4 5.09tok/s 46.7s stop
    foresee-16-smart-prefail     r0 det=4/4 5.06tok/s 43.46s stop
    foresee-17-cert-expiry       r0 det=5/5 5.15tok/s 51.59s stop
    upgrade-18-helm-closedbook   r0 det=4/4 4.97tok/s 91.35s stop
    expand-19-add-app-closedbook r0 det=3/5 5.42tok/s 35.73s stop
== done ==
